City,Country,Edition,Sport,Discipline,Athlete,NOC,Country,Gender,Event,Event_gender,Medal
Helsinki,Finland,1952,Gymnastics,Artistic G.,"KORONDI, Margit",HUN,Hungary,Women,"team, portable apparatus",Women,Bronze
Helsinki,Finland,1952,Gymnastics,Artistic G.,"PERENYI, Karolyne",HUN,Hungary,Women,"team, portable apparatus",Women,Bronze
Helsinki,Finland,1952,Gymnastics,Artistic G.,"TASS LEMHENYI, Olga",HUN,Hungary,Women,"team, portable apparatus",Women,Bronze
Helsinki,Finland,1952,Gymnastics,Artistic G.,"ZALAI, Laszlone",HUN,Hungary,Women,"team, portable apparatus",Women,Bronze
Helsinki,Finland,1952,Gymnastics,Artistic G.,"BERGGREN, Evy",SWE,Sweden,Women,"team, portable apparatus",Women,Gold
Helsinki,Finland,1952,Gymnastics,Artistic G.,"BLOMBERG, Vanja",SWE,Sweden,Women,"team, portable apparatus",Women,Gold
Helsinki,Finland,1952,Gymnastics,Artistic G.,"COLLING-PETTERSSON, Ann-Sofi",SWE,Sweden,Women,"team, portable apparatus",Women,Gold
Helsinki,Finland,1952,Gymnastics,Artistic G.,"LINDBERG, Karin",SWE,Sweden,Women,"team, portable apparatus",Women,Gold
Helsinki,Finland,1952,Gymnastics,Artistic G.,"NORDIN, Hjîrdis",SWE,Sweden,Women,"team, portable apparatus",Women,Gold
Helsinki,Finland,1952,Gymnastics,Artistic G.,"PETTERSSON, Gîta",SWE,Sweden,Women,"team, portable apparatus",Women,Gold
Helsinki,Finland,1952,Gymnastics,Artistic G.,"RôRING, Gun",SWE,Sweden,Women,"team, portable apparatus",Women,Gold
Helsinki,Finland,1952,Gymnastics,Artistic G.,"SANDAHL, Ingrid",SWE,Sweden,Women,"team, portable apparatus",Women,Gold
Helsinki,Finland,1952,Gymnastics,Artistic G.,"BOCHAROVA, Nina",URS,#N/D,Women,"team, portable apparatus",Women,Silver
Helsinki,Finland,1952,Gymnastics,Artistic G.,"DANILOVA, Pelageya",URS,#N/D,Women,"team, portable apparatus",Women,Silver
Helsinki,Finland,1952,Gymnastics,Artistic G.,"DZUGELI, Medeya",URS,#N/D,Women,"team, portable apparatus",Women,Silver
Helsinki,Finland,1952,Gymnastics,Artistic G.,"GOROKHOVSKAYA, Mariya",URS,#N/D,Women,"team, portable apparatus",Women,Silver
Helsinki,Finland,1952,Gymnastics,Artistic G.,"KALINCHUK, Ekaterina",URS,#N/D,Women,"team, portable apparatus",Women,Silver
Helsinki,Finland,1952,Gymnastics,Artistic G.,"MINAICHEVA, Galina",URS,#N/D,Women,"team, portable apparatus",Women,Silver
Helsinki,Finland,1952,Gymnastics,Artistic G.,"SHAMRAI, Galina",URS,#N/D,Women,"team, portable apparatus",Women,Silver
Helsinki,Finland,1952,Gymnastics,Artistic G.,"URBANOVICH, Galina",URS,#N/D,Women,"team, portable apparatus",Women,Silver
Helsinki,Finland,1952,Gymnastics,Artistic G.,"KELETI, Agnes",HUN,Hungary,Women,uneven bars,Women,Bronze
Helsinki,Finland,1952,Gymnastics,Artistic G.,"KORONDI, Margit",HUN,Hungary,Women,uneven bars,Women,Gold
Helsinki,Finland,1952,Gymnastics,Artistic G.,"GOROKHOVSKAYA, Mariya",URS,#N/D,Women,uneven bars,Women,Silver
Helsinki,Finland,1952,Gymnastics,Artistic G.,"ONO, Takashi",JPN,Japan,Men,vault,Men,Bronze
Helsinki,Finland,1952,Gymnastics,Artistic G.,"UESAKO, Tadao",JPN,Japan,Men,vault,Men,Bronze
Helsinki,Finland,1952,Gymnastics,Artistic G.,"CHUKARIN, Viktor Ivanovich",URS,#N/D,Men,vault,Men,Gold
Helsinki,Finland,1952,Gymnastics,Artistic G.,"TAKEMOTO, Masao",JPN,Japan,Men,vault,Men,Silver
Helsinki,Finland,1952,Gymnastics,Artistic G.,"MINAICHEVA, Galina",URS,#N/D,Women,vault,Women,Bronze
Helsinki,Finland,1952,Gymnastics,Artistic G.,"KALINCHUK, Ekaterina",URS,#N/D,Women,vault,Women,Gold
Helsinki,Finland,1952,Gymnastics,Artistic G.,"GOROKHOVSKAYA, Mariya",URS,#N/D,Women,vault,Women,Silver
Helsinki,Finland,1952,Hockey,Hockey,"CARNILL, Denys John",GBR,United Kingdom,Men,hockey,Men,Bronze
Helsinki,Finland,1952,Hockey,Hockey,"COCKETT, John Ashley",GBR,United Kingdom,Men,hockey,Men,Bronze
Helsinki,Finland,1952,Hockey,Hockey,"CONROY, John Valentine",GBR,United Kingdom,Men,hockey,Men,Bronze
Helsinki,Finland,1952,Hockey,Hockey,"DADDS, Graham Bassett",GBR,United Kingdom,Men,hockey,Men,Bronze
Helsinki,Finland,1952,Hockey,Hockey,"DAY, Derek Malcolm",GBR,United Kingdom,Men,hockey,Men,Bronze
Helsinki,Finland,1952,Hockey,Hockey,"EAGAN, Dennis Michael Royal",GBR,United Kingdom,Men,hockey,Men,Bronze
Helsinki,Finland,1952,Hockey,Hockey,"FLETCHER, Robin Anthony",GBR,United Kingdom,Men,hockey,Men,Bronze
Helsinki,Finland,1952,Hockey,Hockey,"MIDGLEY, Roger Keith",GBR,United Kingdom,Men,hockey,Men,Bronze
Helsinki,Finland,1952,Hockey,Hockey,"NORRIS, Richard Owen Alfred",GBR,United Kingdom,Men,hockey,Men,Bronze
Helsinki,Finland,1952,Hockey,Hockey,"NUGENT, Nigel Algernon D.",GBR,United Kingdom,Men,hockey,Men,Bronze
Helsinki,Finland,1952,Hockey,Hockey,"NUNN, Anthony Stuart",GBR,United Kingdom,Men,hockey,Men,Bronze
Helsinki,Finland,1952,Hockey,Hockey,"ROBINSON, Anthony John Backh.",GBR,United Kingdom,Men,hockey,Men,Bronze
Helsinki,Finland,1952,Hockey,Hockey,"TAYLOR, John Paskin",GBR,United Kingdom,Men,hockey,Men,Bronze
Helsinki,Finland,1952,Hockey,Hockey,"CLAUDIUS, Leslie Walter",IND,India,Men,hockey,Men,Gold
Helsinki,Finland,1952,Hockey,Hockey,"DALUZ, Meldric St.Clair",IND,India,Men,hockey,Men,Gold
Helsinki,Finland,1952,Hockey,Hockey,"DATT, Keshava",IND,India,Men,hockey,Men,Gold
Helsinki,Finland,1952,Hockey,Hockey,"DESMUTHU, Chinadorai",IND,India,Men,hockey,Men,Gold
Helsinki,Finland,1952,Hockey,Hockey,"FRANCIS, Ranganandhan",IND,India,Men,hockey,Men,Gold
Helsinki,Finland,1952,Hockey,Hockey,"LAL SHARMA, Raghbir",IND,India,Men,hockey,Men,Gold
Helsinki,Finland,1952,Hockey,Hockey,"PERUMAL, Govind",IND,India,Men,hockey,Men,Gold
Helsinki,Finland,1952,Hockey,Hockey,"RAJAGOPAL, Muniswamy",IND,India,Men,hockey,Men,Gold
Helsinki,Finland,1952,Hockey,Hockey,"SINGH DOSANJH, Balbir",IND,India,Men,hockey,Men,Gold
Helsinki,Finland,1952,Hockey,Hockey,"SINGH GENTLE, Randhir",IND,India,Men,hockey,Men,Gold
Helsinki,Finland,1952,Hockey,Hockey,"SINGH KULLAR, Udham",IND,India,Men,hockey,Men,Gold
Helsinki,Finland,1952,Hockey,Hockey,"SINGH, Dharam",IND,India,Men,hockey,Men,Gold
Helsinki,Finland,1952,Hockey,Hockey,"SINGH, Grahanandan Nandy",IND,India,Men,hockey,Men,Gold
Helsinki,Finland,1952,Hockey,Hockey,"SINGH, Kunwar Digvijai",IND,India,Men,hockey,Men,Gold
Helsinki,Finland,1952,Hockey,Hockey,"ANCION, Julius Theodoor",NED,Netherlands,Men,hockey,Men,Silver
Helsinki,Finland,1952,Hockey,Hockey,"BOERSTRA, Andries Cornelis Dirk",NED,Netherlands,Men,hockey,Men,Silver
Helsinki,Finland,1952,Hockey,Hockey,"DERCKX, Henri Jean Joseph",NED,Netherlands,Men,hockey,Men,Silver
Helsinki,Finland,1952,Hockey,Hockey,"DRIJVER, Johan Frederik",NED,Netherlands,Men,hockey,Men,Silver
Helsinki,Finland,1952,Hockey,Hockey,"ESSER, Rius Theo",NED,Netherlands,Men,hockey,Men,Silver
Helsinki,Finland,1952,Hockey,Hockey,"KRUIZE, Jan Hendrik",NED,Netherlands,Men,hockey,Men,Silver
Helsinki,Finland,1952,Hockey,Hockey,"LOGGERE, Hermanus Pieter",NED,Netherlands,Men,hockey,Men,Silver
Helsinki,Finland,1952,Hockey,Hockey,"MULDER, Laurentz Siebrand",NED,Netherlands,Men,hockey,Men,Silver
Helsinki,Finland,1952,Hockey,Hockey,"TIEL, Edouard Herbert",NED,Netherlands,Men,hockey,Men,Silver
Helsinki,Finland,1952,Hockey,Hockey,"VAN HEEL, Willem",NED,Netherlands,Men,hockey,Men,Silver
Helsinki,Finland,1952,Hockey,Hockey,"WERY, Leonard Hugo",NED,Netherlands,Men,hockey,Men,Silver
Helsinki,Finland,1952,Modern Pentathlon,Modern Pentath.,"SZONDI, Istvan",HUN,Hungary,Men,Individual competition,Men,Bronze
Helsinki,Finland,1952,Modern Pentathlon,Modern Pentath.,"HALL, Lars",SWE,Sweden,Men,Individual competition,Men,Gold
Helsinki,Finland,1952,Modern Pentathlon,Modern Pentath.,"BENEDEK, Gabor",HUN,Hungary,Men,Individual competition,Men,Silver
Helsinki,Finland,1952,Modern Pentathlon,Modern Pentath.,"MANNONEN, Olavi Aleksanteri",FIN,Finland,Men,Team competition,Men,Bronze
Helsinki,Finland,1952,Modern Pentathlon,Modern Pentath.,"ROKKA, Olavi Antero",FIN,Finland,Men,Team competition,Men,Bronze
Helsinki,Finland,1952,Modern Pentathlon,Modern Pentath.,"VILKKO, Lauri Johannes",FIN,Finland,Men,Team competition,Men,Bronze
Helsinki,Finland,1952,Modern Pentathlon,Modern Pentath.,"BENEDEK, Gabor",HUN,Hungary,Men,Team competition,Men,Gold
Helsinki,Finland,1952,Modern Pentathlon,Modern Pentath.,"KOVACSI, Aladar",HUN,Hungary,Men,Team competition,Men,Gold
Helsinki,Finland,1952,Modern Pentathlon,Modern Pentath.,"SZONDI, Istvan",HUN,Hungary,Men,Team competition,Men,Gold
Helsinki,Finland,1952,Modern Pentathlon,Modern Pentath.,"EGNELL, Claes",SWE,Sweden,Men,Team competition,Men,Silver
Helsinki,Finland,1952,Modern Pentathlon,Modern Pentath.,"HALL, Lars",SWE,Sweden,Men,Team competition,Men,Silver
Helsinki,Finland,1952,Modern Pentathlon,Modern Pentath.,"LINDQVIST, Thorsten",SWE,Sweden,Men,Team competition,Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"KALT, Hans",SUI,Switzerland,Men,coxless pair (2-),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"SCHMID, Kurt",SUI,Switzerland,Men,coxless pair (2-),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"LOGG, Charles Paul Jr.",USA,United States,Men,coxless pair (2-),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"PRICE, Thomas Steele",USA,United States,Men,coxless pair (2-),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"BAETENS, Robert Frederik",BEL,Belgium,Men,coxless pair (2-),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"KNUYSEN, Michel Jules L.",BEL,Belgium,Men,coxless pair (2-),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"RODRIGUEZ, Juan A.",URU,Uruguay,Men,double sculls (2x),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"SEIJAS, Miguel",URU,Uruguay,Men,double sculls (2x),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"CAPPOZZO, Tranquilo",ARG,Argentina,Men,double sculls (2x),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"GUERRERO, Eduardo",ARG,Argentina,Men,double sculls (2x),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"EMCHUK, Igor",URS,#N/D,Men,double sculls (2x),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"ZHILIN, Georgi",URS,#N/D,Men,double sculls (2x),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"ANDERSON, David Rollo",AUS,Australia,Men,eight with coxswain (8+),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"CAYZER, Phillip Arthur",AUS,Australia,Men,eight with coxswain (8+),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"CHAPMAN, Ernest William",AUS,Australia,Men,eight with coxswain (8+),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"CHESSELL, Thomas Edmund",AUS,Australia,Men,eight with coxswain (8+),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"FINLAY, Merwyn David",AUS,Australia,Men,eight with coxswain (8+),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"GREENWOOD, Nimrod",AUS,Australia,Men,eight with coxswain (8+),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"PAIN, Edward Oscar",AUS,Australia,Men,eight with coxswain (8+),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"TINNING, Robert Noel",AUS,Australia,Men,eight with coxswain (8+),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"WILLIAMSON, Geoffrey",AUS,Australia,Men,eight with coxswain (8+),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"DETWEILER, Robert Milan",USA,United States,Men,eight with coxswain (8+),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"DUNBAR, James Ralph",USA,United States,Men,eight with coxswain (8+),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"FIELDS, William Beauford",USA,United States,Men,eight with coxswain (8+),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"FRYE, Wayne Thomas",USA,United States,Men,eight with coxswain (8+),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"MANNING, Charles David",USA,United States,Men,eight with coxswain (8+),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"MURPHY, Richard Frederick",USA,United States,Men,eight with coxswain (8+),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"PROCTOR, Henry Arthur",USA,United States,Men,eight with coxswain (8+),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"SHAKESPEARE, Franklin Bradford",USA,United States,Men,eight with coxswain (8+),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"STEVENS, Edward Glenister",USA,United States,Men,eight with coxswain (8+),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"AMIRAGOV, Slava",URS,#N/D,Men,eight with coxswain (8+),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"BORISOV, Igor",URS,#N/D,Men,eight with coxswain (8+),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"BRAGO, Yevgeni",URS,#N/D,Men,eight with coxswain (8+),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"GISSEN, Leonid",URS,#N/D,Men,eight with coxswain (8+),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"KOMAROV, Aleksei",URS,#N/D,Men,eight with coxswain (8+),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"KRYUKOV, Vladimir",URS,#N/D,Men,eight with coxswain (8+),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"POLYAKOV, Igor",URS,#N/D,Men,eight with coxswain (8+),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"RODIMUSHKIN, Vladimir",URS,#N/D,Men,eight with coxswain (8+),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"SAMSONOV, Yevgeni",URS,#N/D,Men,eight with coxswain (8+),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"LOMMI, Oiva",FIN,Finland,Men,four without coxswain (4-),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"LOMMI, Veikko Kristian",FIN,Finland,Men,four without coxswain (4-),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"NEVALAINEN, Lauri Armas",FIN,Finland,Men,four without coxswain (4-),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"WAHLSTEN, Kauko Wilhelm",FIN,Finland,Men,four without coxswain (4-),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"BONACIC, Duje",YUG,#N/D,Men,four without coxswain (4-),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"SEGVIC, Petar",YUG,#N/D,Men,four without coxswain (4-),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"TROJANOVIC, Mate",YUG,#N/D,Men,four without coxswain (4-),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"VALENTA, Velimir",YUG,#N/D,Men,four without coxswain (4-),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"BLONDIAUX, Pierre Auguste",FRA,France,Men,four without coxswain (4-),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"BOUISSOU, Marc Emile",FRA,France,Men,four without coxswain (4-),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"GAUTIER, Roger",FRA,France,Men,four without coxswain (4-),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"GUISSART, Jacques Jean",FRA,France,Men,four without coxswain (4-),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"LEANDERSON, Matthew Fillip",USA,United States,Men,four-oared shell with coxswain (4-),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"LOVESTED, Carl Martin",USA,United States,Men,four-oared shell with coxswain (4-),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"ROSSI, Albert",USA,United States,Men,four-oared shell with coxswain (4-),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"ULBRICKSON, Alvin Edmund",USA,United States,Men,four-oared shell with coxswain (4-),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"WAHLSTROM, Richard Wayne",USA,United States,Men,four-oared shell with coxswain (4-),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"HAVLIS, Jiri",TCH,#N/D,Men,four-oared shell with coxswain (4-),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"JINDRA, Jan",TCH,#N/D,Men,four-oared shell with coxswain (4-),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"KORANDA, Miroslav",TCH,#N/D,Men,four-oared shell with coxswain (4-),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"LUSK, Stanislav",TCH,#N/D,Men,four-oared shell with coxswain (4-),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"MEJTA SR., Karel",TCH,#N/D,Men,four-oared shell with coxswain (4-),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"BIANCHI, Enrico",SUI,Switzerland,Men,four-oared shell with coxswain (4-),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"ESS, Emile",SUI,Switzerland,Men,four-oared shell with coxswain (4-),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"LEISER, Walter",SUI,Switzerland,Men,four-oared shell with coxswain (4-),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"SCHELLER, Heinrich",SUI,Switzerland,Men,four-oared shell with coxswain (4-),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"WEIDMANN, Karl",SUI,Switzerland,Men,four-oared shell with coxswain (4-),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"FRANTZEN, Jîrgen Nagel",DEN,Denmark,Men,pair-oared shell with coxswain (2+),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"PETERSEN, Svend Ove",DEN,Denmark,Men,pair-oared shell with coxswain (2+),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"SVENDSEN, Poul Verner",DEN,Denmark,Men,pair-oared shell with coxswain (2+),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"MALIVOIRE, Bernard Robert",FRA,France,Men,pair-oared shell with coxswain (2+),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"MERCIER, Gaston Antoine",FRA,France,Men,pair-oared shell with coxswain (2+),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"SALLES, Raymond Julien",FRA,France,Men,pair-oared shell with coxswain (2+),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"HEINHOLD, Helmut",GER,Germany,Men,pair-oared shell with coxswain (2+),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"MANCHEN, Heinz Joachim",GER,Germany,Men,pair-oared shell with coxswain (2+),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"NOLL, Helmut",GER,Germany,Men,pair-oared shell with coxswain (2+),Men,Silver
Helsinki,Finland,1952,Rowing,Rowing,"KOCERKA, Teodor",POL,Poland,Men,single sculls (1x),Men,Bronze
Helsinki,Finland,1952,Rowing,Rowing,"TYUKALOV, Yuri",URS,#N/D,Men,single sculls (1x),Men,Gold
Helsinki,Finland,1952,Rowing,Rowing,"WOOD, Merwyn Thomas",AUS,Australia,Men,single sculls (1x),Men,Silver
Helsinki,Finland,1952,Sailing,Sailing,"OHLSON, Carl-Erik",SWE,Sweden,Men,5.5m,Both,Bronze
Helsinki,Finland,1952,Sailing,Sailing,"WASSEN, Folke",SWE,Sweden,Men,5.5m,Both,Bronze
Helsinki,Finland,1952,Sailing,Sailing,"WASSEN, Magnus",SWE,Sweden,Men,5.5m,Both,Bronze
Helsinki,Finland,1952,Sailing,Sailing,"CHANCE, Britton Jr.",USA,United States,Men,5.5m,Both,Gold
Helsinki,Finland,1952,Sailing,Sailing,"SCHOETTLE, Michael Beaver",USA,United States,Men,5.5m,Both,Gold
Helsinki,Finland,1952,Sailing,Sailing,"WHITE, Edgar Pardee Earle",USA,United States,Men,5.5m,Both,Gold
Helsinki,Finland,1952,Sailing,Sailing,"WHITE, Sumner Wheeler III",USA,United States,Men,5.5m,Both,Gold
Helsinki,Finland,1952,Sailing,Sailing,"FALKUM-HANSEN, Bîrre",NOR,Norway,Men,5.5m,Both,Silver
Helsinki,Finland,1952,Sailing,Sailing,"LUNDE, Peder Eugen",NOR,Norway,Men,5.5m,Both,Silver
Helsinki,Finland,1952,Sailing,Sailing,"LUNDE, Vibeke",NOR,Norway,Women,5.5m,Both,Silver
Helsinki,Finland,1952,Sailing,Sailing,"JANSSON, Ragnar Rafael",FIN,Finland,Men,6m,Both,Bronze
Helsinki,Finland,1952,Sailing,Sailing,"KONTO, Jonas Leo Adolf",FIN,Finland,Men,6m,Both,Bronze
Helsinki,Finland,1952,Sailing,Sailing,"SJôBERG, Paul Leonard",FIN,Finland,Men,6m,Both,Bronze
Helsinki,Finland,1952,Sailing,Sailing,"TURKKA, Rolf Fredrik",FIN,Finland,Men,6m,Both,Bronze
Helsinki,Finland,1952,Sailing,Sailing,"WESTERLUND, Ernst Theodor",FIN,Finland,Men,6m,Both,Bronze
Helsinki,Finland,1952,Sailing,Sailing,"ENDT, Everard C.",USA,United States,Men,6m,Both,Gold
Helsinki,Finland,1952,Sailing,Sailing,"MORGAN, John Adams",USA,United States,Men,6m,Both,Gold
Helsinki,Finland,1952,Sailing,Sailing,"RIDDER, Eric",USA,United States,Men,6m,Both,Gold
Helsinki,Finland,1952,Sailing,Sailing,"ROOSEVELT, Julius Kean",USA,United States,Men,6m,Both,Gold
Helsinki,Finland,1952,Sailing,Sailing,"WHITON, Herman Frasch",USA,United States,Men,6m,Both,Gold
Helsinki,Finland,1952,Sailing,Sailing,"ARNEBERG, Tor Birger",NOR,Norway,Men,6m,Both,Silver
Helsinki,Finland,1952,Sailing,Sailing,"FERNER, Finn Christian",NOR,Norway,Men,6m,Both,Silver
Helsinki,Finland,1952,Sailing,Sailing,"FERNER, Johan Martin",NOR,Norway,Men,6m,Both,Silver
Helsinki,Finland,1952,Sailing,Sailing,"HEIBERG, Erik Oscar",NOR,Norway,Men,6m,Both,Silver
Helsinki,Finland,1952,Sailing,Sailing,"MORTENSEN, Carl Lauritz",NOR,Norway,Men,6m,Both,Silver
Helsinki,Finland,1952,Sailing,Sailing,"WHITON, Emelyn Thatcher Leonard",USA,United States,Women,6m,Both,Gold
Helsinki,Finland,1952,Sailing,Sailing,"NATUSCH, Erich Friedrich Wilhelm",GER,Germany,Men,dragon,Both,Bronze
Helsinki,Finland,1952,Sailing,Sailing,"NOWKA, Georg",GER,Germany,Men,dragon,Both,Bronze
Helsinki,Finland,1952,Sailing,Sailing,"THOMSEN, Theodor",GER,Germany,Men,dragon,Both,Bronze
Helsinki,Finland,1952,Sailing,Sailing,"BARFOD, Haakon",NOR,Norway,Men,dragon,Both,Gold
Helsinki,Finland,1952,Sailing,Sailing,"LIE, Sigve",NOR,Norway,Men,dragon,Both,Gold
Helsinki,Finland,1952,Sailing,Sailing,"THORVALDSEN, Thor",NOR,Norway,Men,dragon,Both,Gold
Helsinki,Finland,1952,Sailing,Sailing,"ALMKVIST, Erland",SWE,Sweden,Men,dragon,Both,Silver
Helsinki,Finland,1952,Sailing,Sailing,"BOLDT-CHRISTMAS, Sidney",SWE,Sweden,Men,dragon,Both,Silver
Helsinki,Finland,1952,Sailing,Sailing,"GEDDA, Per",SWE,Sweden,Men,dragon,Both,Silver
Helsinki,Finland,1952,Sailing,Sailing,"SARBY, Rickard",SWE,Sweden,Men,single-handed dinghy (Finn),Men,Bronze
Helsinki,Finland,1952,Sailing,Sailing,"ELVSTROM, Paul",DEN,Denmark,Men,single-handed dinghy (Finn),Men,Gold
Helsinki,Finland,1952,Sailing,Sailing,"CURREY, Charles Norman",GBR,United Kingdom,Men,single-handed dinghy (Finn),Men,Silver
Helsinki,Finland,1952,Sailing,Sailing,"ANDRADE, Francisco Rebello De",POR,Portugal,Men,two-person keelboat open (Star),Both,Bronze
Helsinki,Finland,1952,Sailing,Sailing,"FIUZA, Joaquim Mascarenhas De M.",POR,Portugal,Men,two-person keelboat open (Star),Both,Bronze
Helsinki,Finland,1952,Sailing,Sailing,"RODE, Nicolo",ITA,Italy,Men,two-person keelboat open (Star),Both,Gold
Helsinki,Finland,1952,Sailing,Sailing,"STRAULINO, Agostino",ITA,Italy,Men,two-person keelboat open (Star),Both,Gold
Helsinki,Finland,1952,Sailing,Sailing,"PRICE, John Wesley",USA,United States,Men,two-person keelboat open (Star),Both,Silver
Helsinki,Finland,1952,Sailing,Sailing,"REID, John S.",USA,United States,Men,two-person keelboat open (Star),Both,Silver
Helsinki,Finland,1952,Shooting,Shooting,"MéKI, Tauno Vilhelmi",FIN,Finland,Men,"100m running deer, single/double shots",Men,Bronze
